region,island,deployment_year,recovery_year,depth,lat,lon,unit,sample,count,species,family,genus,taxon_level
main,KAU,2010,2013,12,21.8897,-159.6088,2013_KAU_06_A,KAU-899,4,Chlorodiella_laevissima,Xanthidae,Chlorodiella,species
main,KAU,2010,2013,12,21.8897,-159.6088,2013_KAU_06_A,KAU-900,5,Chlorodiella_laevissima,Xanthidae,Chlorodiella,species
main,KAU,2010,2013,12,21.8897,-159.6088,2013_KAU_06_A,KAU-901,2,Chlorodiella_laevissima,Xanthidae,Chlorodiella,species
main,KAU,2010,2013,12,21.8897,-159.6088,2013_KAU_06_A,KAU_879,8,Dynomene_hispida,Dynomenidae,Dynomene,species
main,KAU,2010,2013,12,21.8897,-159.6088,2013_KAU_06_A,KAU-913,1,Echinoecus_pentagonus,Pilumnidae,Echinoecus,species
main,KAU,2010,2013,12,21.8897,-159.6088,2013_KAU_06_A,KAU-914,1,Heteronucia_spinifera,Leucosiidae,Heteronucia,species
main,KAU,2010,2013,12,21.8897,-159.6088,2013_KAU_06_A,KAU_904,1,Olenothus_sp904,Xanthidae,Olenothus,species
main,KAU,2010,2013,12,21.8897,-159.6088,2013_KAU_06_A,KAU_903,2,Paramedaeus_simplex,Xanthidae,Paramedaeus,species
main,KAU,2010,2013,12,21.8897,-159.6088,2013_KAU_06_A,KAU-878,2,Percnon_abbreviatum,Percnidae,Percnon,species
main,KAU,2010,2013,12,21.8897,-159.6088,2013_KAU_06_A,KAU-881,3,Perinia_tumida,Epialtidae,Perinia,species
main,KAU,2010,2013,12,21.8897,-159.6088,2013_KAU_06_A,KAU_884,2,Pilumnus_oahuensis,Pilumnidae,Pilumnus,species
main,KAU,2010,2013,12,21.8897,-159.6088,2013_KAU_06_A,KAU-885,1,Tweedieia_laysani,Xanthidae,Tweedieia,species
main,KAU,2010,2013,12,21.8897,-159.6088,2013_KAU_06_A,KAU-880,1,Pilumnus_taeniola,Pilumnidae,Pilumnus,species
main,KAU,2010,2013,12,21.8897,-159.6088,2013_KAU_06_B,KAU-829,4,Chlorodiella_laevissima,Xanthidae,Chlorodiella,species
main,KAU,2010,2013,12,21.8897,-159.6088,2013_KAU_06_B,KAU-830,8,Chlorodiella_laevissima,Xanthidae,Chlorodiella,species
main,KAU,2010,2013,12,21.8897,-159.6088,2013_KAU_06_B,KAU_803,5,Dynomene_hispida,Dynomenidae,Dynomene,species
main,KAU,2010,2013,12,21.8897,-159.6088,2013_KAU_06_B,KAU-812,1,Percnon_abbreviatum,Percnidae,Percnon,species
main,KAU,2010,2013,12,21.8897,-159.6088,2013_KAU_06_B,KAU-825,4,Perinia_tumida,Epialtidae,Perinia,species
main,KAU,2010,2013,12,21.8897,-159.6088,2013_KAU_06_B,KAU_811,2,Platypodia_semigranosa,Xanthidae,Platypodia,species
main,KAU,2010,2013,12,21.8897,-159.6088,2013_KAU_06_B,KAU_821,1,Platypodia_sp821,Xanthidae,Platypodia,morphospecies
main,KAU,2010,2013,12,21.8897,-159.6088,2013_KAU_06_B,KAU_827,1,Schizophroida_hilensis,Majidae,Schizophroida,species
main,KAU,2010,2013,12,21.8897,-159.6088,2013_KAU_06_B,KAU-802,2,Xanthias_latifrons,Xanthidae,Xanthias,species
main,KAU,2010,2013,12,22.1668,-159.68,2013_KAU_08_A,KAU-748,2,Carupa_tenuipes,Portunidae,Carupa,species
main,KAU,2010,2013,12,22.1668,-159.68,2013_KAU_08_A,KAU-742,1,Catoptrus_inaequalis,Portunidae,Catoptrus,species
main,KAU,2010,2013,12,22.1668,-159.68,2013_KAU_08_A,KAU-775,2,Chlorodiella_laevissima,Xanthidae,Chlorodiella,species
main,KAU,2010,2013,12,22.1668,-159.68,2013_KAU_08_A,KAU-776,7,Chlorodiella_laevissima,Xanthidae,Chlorodiella,species
main,KAU,2010,2013,12,22.1668,-159.68,2013_KAU_08_A,KAU_752,5,Dynomene_hispida,Dynomenidae,Dynomene,species
main,KAU,2010,2013,12,22.1668,-159.68,2013_KAU_08_A,KAU_753,3,Dynomene_hispida,Dynomenidae,Dynomene,species
main,KAU,2010,2013,12,22.1668,-159.68,2013_KAU_08_A,KAU-744,2,Epiactaea_nodulosa,Xanthidae,Epiactaea,species
main,KAU,2010,2013,12,22.1668,-159.68,2013_KAU_08_A,KAU-764,1,Huenia_heraldica,Epialtidae,Huenia,species
main,KAU,2010,2013,12,22.1668,-159.68,2013_KAU_08_A,KAU-765,1,Lambrachaeus_ramifer,Parthenopidae,Lambrachaeus,species
main,KAU,2010,2013,12,22.1668,-159.68,2013_KAU_08_A,KAU_768,1,Medaeus_elegans,Xanthidae,Medaeus,species
main,KAU,2010,2013,12,22.1668,-159.68,2013_KAU_08_A,KAU-746,2,Percnon_abbreviatum,Percnidae,Percnon,species
main,KAU,2010,2013,12,22.1668,-159.68,2013_KAU_08_A,KAU-743,6,Perinia_tumida,Epialtidae,Perinia,species
main,KAU,2010,2013,12,22.1668,-159.68,2013_KAU_08_A,KAU_777,1,Pilumnus_oahuensis,Pilumnidae,Pilumnus,species
main,KAU,2010,2013,12,22.1668,-159.68,2013_KAU_08_A,KAU_778,12,Pilumnus_oahuensis,Pilumnidae,Pilumnus,species
main,KAU,2010,2013,12,22.1668,-159.68,2013_KAU_08_A,KAU_745,1,Platypodia_semigranosa,Xanthidae,Platypodia,species
main,KAU,2010,2013,12,22.1668,-159.68,2013_KAU_08_A,KAU-763,3,Schizophrys_aspera,Majidae,Schizophrys,species
main,KAU,2010,2013,12,22.1668,-159.68,2013_KAU_08_A,KAU_767,1,Trapezia_intermedia,Trapeziidae,Trapezia,species
main,KAU,2010,2013,12,22.1668,-159.68,2013_KAU_08_A,KAU-749,1,Tweedieia_laysani,Xanthidae,Tweedieia,species
main,KAU,2010,2013,12,22.1668,-159.68,2013_KAU_08_A,KAU-946,4,Pilumnus_taeniola,Pilumnidae,Pilumnus,species
main,KAU,2010,2013,12,22.1668,-159.68,2013_KAU_08_A,KAU-747,2,Xanthias_latifrons,Xanthidae,Xanthias,species
main,KAU,2010,2013,12,22.1668,-159.68,2013_KAU_08_B,KAU-699,1,Charybdis_Charybdis_hawaiensis,Portunidae,Charybdis,species
main,KAU,2010,2013,12,22.1668,-159.68,2013_KAU_08_B,KAU-704,5,Chlorodiella_laevissima,Xanthidae,Chlorodiella,species
main,KAU,2010,2013,12,22.1668,-159.68,2013_KAU_08_B,KAU-705,7,Chlorodiella_laevissima,Xanthidae,Chlorodiella,species
main,KAU,2010,2013,12,22.1668,-159.68,2013_KAU_08_B,KAU_690,3,Dynomene_hispida,Dynomenidae,Dynomene,species
main,KAU,2010,2013,12,22.1668,-159.68,2013_KAU_08_B,KAU_691,2,Dynomene_hispida,Dynomenidae,Dynomene,species
main,KAU,2010,2013,12,22.1668,-159.68,2013_KAU_08_B,KAU-655,1,Liomera_rubra,Xanthidae,Liomera,species
main,KAU,2010,2013,12,22.1668,-159.68,2013_KAU_08_B,KAU_701,1,Medaeus_elegans,Xanthidae,Medaeus,species
main,KAU,2010,2013,12,22.1668,-159.68,2013_KAU_08_B,KAU_658,2,Menaethius_monocerus,Epialtidae,Menaethius,species
main,KAU,2010,2013,12,22.1668,-159.68,2013_KAU_08_B,KAU-641,3,Percnon_abbreviatum,Percnidae,Percnon,species
main,KAU,2010,2013,12,22.1668,-159.68,2013_KAU_08_B,KAU-693,12,Perinia_tumida,Epialtidae,Perinia,species
main,KAU,2010,2013,12,22.1668,-159.68,2013_KAU_08_B,KAU-696,1,Pilodius_areolatus,Xanthidae,Pilodius,species
main,KAU,2010,2013,12,22.1668,-159.68,2013_KAU_08_B,KAU_694,10,Pilumnus_oahuensis,Pilumnidae,Pilumnus,species
main,KAU,2010,2013,12,22.1668,-159.68,2013_KAU_08_B,KAU_695,5,Pilumnus_oahuensis,Pilumnidae,Pilumnus,species
main,KAU,2010,2013,12,22.1668,-159.68,2013_KAU_08_B,KAU-698,1,Platypodia_semigranosa,Xanthidae,Platypodia,species
main,KAU,2010,2013,12,22.1668,-159.68,2013_KAU_08_B,KAU_700,1,Schizophrys_aspera,Majidae,Schizophrys,species
main,KAU,2010,2013,12,22.1668,-159.68,2013_KAU_08_B,KAU-697,1,Pilumnus_taeniola,Pilumnidae,Pilumnus,species
main,KAU,2010,2013,12,22.1668,-159.68,2013_KAU_08_B,KAU-642,1,Xanthias_canaliculatus,Xanthidae,Xanthias,species
main,KAU,2010,2013,12,22.1668,-159.68,2013_KAU_08_B,KAU-703,2,Xanthias_canaliculatus,Xanthidae,Xanthias,species
main,KAU,2010,2013,12,22.1668,-159.68,2013_KAU_08_B,KAU-643,7,Xanthias_latifrons,Xanthidae,Xanthias,species
northwest,KUR,2010,2013,10,28.38238,-178.32452,2013_KUR_12_A,KUR-343,23,Chlorodiella_laevissima,Xanthidae,Chlorodiella,species
northwest,KUR,2010,2013,10,28.38238,-178.32452,2013_KUR_12_A,KUR-340,8,Perinia_tumida,Epialtidae,Perinia,species
northwest,KUR,2010,2013,10,28.38238,-178.32452,2013_KUR_12_A,KUR-344,2,Schizophrys_aspera,Majidae,Schizophrys,species
northwest,KUR,2010,2013,10,28.38238,-178.32452,2013_KUR_12_A,KUR-341,9,Tweedieia_laysani,Xanthidae,Tweedieia,species
northwest,KUR,2010,2013,10,28.38238,-178.32452,2013_KUR_12_B,KUR-370,1,Carupa_tenuipes,Portunidae,Carupa,species
northwest,KUR,2010,2013,10,28.38238,-178.32452,2013_KUR_12_B,KUR-374,19,Chlorodiella_laevissima,Xanthidae,Chlorodiella,species
northwest,KUR,2010,2013,10,28.38238,-178.32452,2013_KUR_12_B,KUR-367,2,Garthiella_aberrans,Xanthidae,Garthiella,species
northwest,KUR,2010,2013,10,28.38238,-178.32452,2013_KUR_12_B,KUR_366,1,Lophozozymus_dodone,Xanthidae,Lophozozymus,species
northwest,KUR,2010,2013,10,28.38238,-178.32452,2013_KUR_12_B,KUR-368,1,Lybia_edmondsoni,Xanthidae,Lybia,species
northwest,KUR,2010,2013,10,28.38238,-178.32452,2013_KUR_12_B,KUR_376,1,Medaeus_elegans,Xanthidae,Medaeus,species
northwest,KUR,2010,2013,10,28.38238,-178.32452,2013_KUR_12_B,KUR-371,1,Percnon_abbreviatum,Percnidae,Percnon,species
northwest,KUR,2010,2013,10,28.38238,-178.32452,2013_KUR_12_B,KUR-373,9,Perinia_tumida,Epialtidae,Perinia,species
northwest,KUR,2010,2013,10,28.38238,-178.32452,2013_KUR_12_B,KUR-375,2,Pseudoliomera_variolosa,Xanthidae,Pseudoliomera,species
northwest,KUR,2010,2013,10,28.38238,-178.32452,2013_KUR_12_B,KUR-372,3,Tweedieia_laysani,Xanthidae,Tweedieia,species
northwest,KUR,2010,2013,14,28.41678,-178.37842,2013_KUR_R33_A,KUR-294,15,Chlorodiella_laevissima,Xanthidae,Chlorodiella,species
northwest,KUR,2010,2013,14,28.41678,-178.37842,2013_KUR_R33_A,KUR_292,2,Dynomene_hispida,Dynomenidae,Dynomene,species
northwest,KUR,2010,2013,14,28.41678,-178.37842,2013_KUR_R33_A,KUR-306,1,Liocarpilodes_integerrimus,Xanthidae,Liocarpilodes,species
northwest,KUR,2010,2013,14,28.41678,-178.37842,2013_KUR_R33_A,KUR-293,9,Perinia_tumida,Epialtidae,Perinia,species
northwest,KUR,2010,2013,14,28.41678,-178.37842,2013_KUR_R33_A,KUR-289,1,Tweedieia_laysani,Xanthidae,Tweedieia,species
northwest,LIS,2010,2013,8,26.004283,-173.994028,2013_LIS_18_ABC,LIS_181,1,Paramedaeus_simplex,Xanthidae,Paramedaeus,species
northwest,LIS,2010,2013,8,26.004283,-173.994028,2013_LIS_18_ABC,LIS_180,1,Zosimus_actaeoides,Xanthidae,Zosimus,species
northwest,LIS,2010,2013,8,26.004283,-173.994028,2013_LIS_18_ABC,LIS_185,1,Zosimus_actaeoides,Xanthidae,Zosimus,species
northwest,LIS,2010,2013,8,26.004283,-173.994028,2013_LIS_18_ABC,LIS_184,1,Polydectus_cupulifer,Xanthidae,Polydectus,species
northwest,LIS,2010,2013,8,26.004283,-173.994028,2013_LIS_18_ABC,LIS-183,1,Thalamita_admete,Portunidae,Thalamita,species
northwest,LIS,2010,2013,8,26.004283,-173.994028,2013_LIS_18_ABC,LIS_182,1,Xanthidae_sp182,Xanthidae,,morphospecies
northwest,LIS,2010,2013,15,25.94462,-173.95361,2013_LIS_R10_A,LIS_237,1,Catoptrus_inaequalis,Portunidae,Catoptrus,species
northwest,LIS,2010,2013,15,25.94462,-173.95361,2013_LIS_R10_A,LIS-225,5,Chlorodiella_laevissima,Xanthidae,Chlorodiella,species
northwest,LIS,2010,2013,15,25.94462,-173.95361,2013_LIS_R10_A,LIS-226,3,Chlorodiella_laevissima,Xanthidae,Chlorodiella,species
northwest,LIS,2010,2013,15,25.94462,-173.95361,2013_LIS_R10_A,LIS-227,4,Chlorodiella_laevissima,Xanthidae,Chlorodiella,species
northwest,LIS,2010,2013,15,25.94462,-173.95361,2013_LIS_R10_A,LIS-228,3,Chlorodiella_laevissima,Xanthidae,Chlorodiella,species
northwest,LIS,2010,2013,15,25.94462,-173.95361,2013_LIS_R10_A,LIS-238,1,Tweedieia_laysani,Xanthidae,Tweedieia,species
northwest,LIS,2010,2013,15,25.94462,-173.95361,2013_LIS_R10_B,LIS_339,1,Catoptrus_inaequalis,Portunidae,Catoptrus,species
northwest,LIS,2010,2013,15,25.94462,-173.95361,2013_LIS_R10_B,LIS-333,3,Chlorodiella_laevissima,Xanthidae,Chlorodiella,species
northwest,LIS,2010,2013,15,25.94462,-173.95361,2013_LIS_R10_B,LIS-334,1,Chlorodiella_laevissima,Xanthidae,Chlorodiella,species
northwest,LIS,2010,2013,15,25.94462,-173.95361,2013_LIS_R10_B,LIS_341,1,Liomera_bella,Xanthidae,Liomera,species
northwest,LIS,2010,2013,15,25.94462,-173.95361,2013_LIS_R10_B,LIS-347,1,Liomera_rubra,Xanthidae,Liomera,species
northwest,LIS,2010,2013,15,25.94462,-173.95361,2013_LIS_R10_B,LIS-350,1,Thalamitoides_quadridens,Portunidae,Thalamitoides,species
northwest,LIS,2010,2013,15,25.94462,-173.95361,2013_LIS_R10_C,LIS-328,7,Chlorodiella_laevissima,Xanthidae,Chlorodiella,species
northwest,LIS,2010,2013,15,25.94462,-173.95361,2013_LIS_R10_C,LIS-329,7,Chlorodiella_laevissima,Xanthidae,Chlorodiella,species
northwest,LIS,2010,2013,15,25.94462,-173.95361,2013_LIS_R10_C,LIS-330,7,Chlorodiella_laevissima,Xanthidae,Chlorodiella,species
northwest,LIS,2010,2013,15,25.94462,-173.95361,2013_LIS_R10_C,LIS_324,1,Liomera_bella,Xanthidae,Liomera,species
northwest,LIS,2010,2013,15,25.94462,-173.95361,2013_LIS_R10_C,LIS_325,1,Pilodius_sp903,Pilumnidae,Pilodius,morphospecies
northwest,LIS,2010,2013,15,25.94462,-173.95361,2013_LIS_R10_C,LIS-327,1,Thalamitoides_quadridens,Portunidae,Thalamitoides,species
northwest,LIS,2010,2013,15,26.07841509,-173.9970114,2013_LIS_R14_A,LIS_252,2,Catoptrus_inaequalis,Portunidae,Catoptrus,species
northwest,LIS,2010,2013,15,26.07841509,-173.9970114,2013_LIS_R14_A,LIS-257,3,Chlorodiella_laevissima,Xanthidae,Chlorodiella,species
northwest,LIS,2010,2013,15,26.07841509,-173.9970114,2013_LIS_R14_A,LIS-258,3,Chlorodiella_laevissima,Xanthidae,Chlorodiella,species
northwest,LIS,2010,2013,15,26.07841509,-173.9970114,2013_LIS_R14_A,LIS-259,11,Chlorodiella_laevissima,Xanthidae,Chlorodiella,species
northwest,LIS,2010,2013,15,26.07841509,-173.9970114,2013_LIS_R14_A,LIS-255,1,Daldorfia_dimorpha,Parthenopidae,Daldorfia,species
northwest,LIS,2010,2013,15,26.07841509,-173.9970114,2013_LIS_R14_A,LIS_254,3,Liomera_supernodosa,Xanthidae,Liomera,species
northwest,LIS,2010,2013,15,26.07841509,-173.9970114,2013_LIS_R14_A,LIS_256,1,Paramedaeus_simplex,Xanthidae,Paramedaeus,species
northwest,LIS,2010,2013,15,26.07841509,-173.9970114,2013_LIS_R14_A,LIS-253,2,Perinia_tumida,Epialtidae,Perinia,species
northwest,LIS,2010,2013,15,26.07841509,-173.9970114,2013_LIS_R14_B,LIS_190,1,Catoptrus_inaequalis,Portunidae,Catoptrus,species
northwest,LIS,2010,2013,15,26.07841509,-173.9970114,2013_LIS_R14_B,LIS-215,9,Chlorodiella_laevissima,Xanthidae,Chlorodiella,species
northwest,LIS,2010,2013,15,26.07841509,-173.9970114,2013_LIS_R14_B,LIS-216,7,Chlorodiella_laevissima,Xanthidae,Chlorodiella,species
northwest,LIS,2010,2013,15,26.07841509,-173.9970114,2013_LIS_R14_B,LIS-217,5,Chlorodiella_laevissima,Xanthidae,Chlorodiella,species
northwest,LIS,2010,2013,15,26.07841509,-173.9970114,2013_LIS_R14_B,LIS-218,5,Chlorodiella_laevissima,Xanthidae,Chlorodiella,species
northwest,LIS,2010,2013,15,26.07841509,-173.9970114,2013_LIS_R14_B,LIS_189,1,Liomera_supernodosa,Xanthidae,Liomera,species
northwest,LIS,2010,2013,15,26.07841509,-173.9970114,2013_LIS_R14_B,LIS-194,6,Perinia_tumida,Epialtidae,Perinia,species
northwest,LIS,2010,2013,15,26.07841509,-173.9970114,2013_LIS_R14_B,LIS-193,1,Tweedieia_laysani,Xanthidae,Tweedieia,species
northwest,LIS,2010,2013,15,26.07841509,-173.9970114,2013_LIS_R14_C,LIS_282,1,Catoptrus_inaequalis,Portunidae,Catoptrus,species
northwest,LIS,2010,2013,15,26.07841509,-173.9970114,2013_LIS_R14_C,LIS-283,1,Charybdis_Charybdis_hawaiensis,Portunidae,Charybdis,species
northwest,LIS,2010,2013,15,26.07841509,-173.9970114,2013_LIS_R14_C,LIS-290,4,Chlorodiella_laevissima,Xanthidae,Chlorodiella,species
northwest,LIS,2010,2013,15,26.07841509,-173.9970114,2013_LIS_R14_C,LIS-291,3,Chlorodiella_laevissima,Xanthidae,Chlorodiella,species
northwest,LIS,2010,2013,15,26.07841509,-173.9970114,2013_LIS_R14_C,LIS-292,2,Chlorodiella_laevissima,Xanthidae,Chlorodiella,species
northwest,LIS,2010,2013,15,26.07841509,-173.9970114,2013_LIS_R14_C,LIS-293,5,Chlorodiella_laevissima,Xanthidae,Chlorodiella,species
northwest,LIS,2010,2013,15,26.07841509,-173.9970114,2013_LIS_R14_C,LIS_281,2,Liomera_supernodosa,Xanthidae,Liomera,species
northwest,LIS,2010,2013,15,26.07841509,-173.9970114,2013_LIS_R14_C,LIS-289,2,Perinia_tumida,Epialtidae,Perinia,species
northwest,LIS,2010,2013,15,26.07841509,-173.9970114,2013_LIS_R14_C,LIS_307,1,Zosimus_actaeoides,Xanthidae,Zosimus,species
northwest,LIS,2010,2013,15,26.07841509,-173.9970114,2013_LIS_R14_C,LIS_308,2,Xanthias_lamarckii,Xanthidae,Xanthias,species
main,MAI,2010,2013,12,20.76226207,-155.9797715,2013_MAI_01_A,MAI-144,1,Catoptrus_inaequalis,Portunidae,Catoptrus,species
main,MAI,2010,2013,12,20.76226207,-155.9797715,2013_MAI_01_A,MAI-136,2,Chlorodiella_laevissima,Xanthidae,Chlorodiella,species
main,MAI,2010,2013,12,20.76226207,-155.9797715,2013_MAI_01_A,MAI-160,1,Daldorfia_dimorpha,Parthenopidae,Daldorfia,species
main,MAI,2010,2013,12,20.76226207,-155.9797715,2013_MAI_01_A,MAI-137,1,Dynomene_hispida,Dynomenidae,Dynomene,species
main,MAI,2010,2013,12,20.76226207,-155.9797715,2013_MAI_01_A,MAI_146,1,Leucosiidae_sp146,Leucosiidae,,morphospecies
main,MAI,2010,2013,12,20.76226207,-155.9797715,2013_MAI_01_A,MAI-133,1,Lybia_edmondsoni,Xanthidae,Lybia,species
main,MAI,2010,2013,12,20.76226207,-155.9797715,2013_MAI_01_A,MAI-132,2,Percnon_abbreviatum,Percnidae,Percnon,species
main,MAI,2010,2013,12,20.76226207,-155.9797715,2013_MAI_01_A,MAI-135,2,Perinia_tumida,Epialtidae,Perinia,species
main,MAI,2010,2013,12,20.76226207,-155.9797715,2013_MAI_01_A,MAI-165,1,Schizophrys_aspera,Majidae,Schizophrys,species
main,MAI,2010,2013,12,20.76226207,-155.9797715,2013_MAI_01_A,MAI-131,2,Xanthias_latifrons,Xanthidae,Xanthias,species
main,MAI,2010,2013,12,20.76226207,-155.9797715,2013_MAI_01_B,MAI-226,14,Chlorodiella_laevissima,Xanthidae,Chlorodiella,species
main,MAI,2010,2013,12,20.76226207,-155.9797715,2013_MAI_01_B,MAI-209,3,Percnon_abbreviatum,Percnidae,Percnon,species
main,MAI,2010,2013,12,20.76226207,-155.9797715,2013_MAI_01_B,MAI-215,8,Perinia_tumida,Epialtidae,Perinia,species
main,MAI,2010,2013,12,20.76226207,-155.9797715,2013_MAI_01_B,MAI-227,1,Pilumnus_nuttingi,Pilumnidae,Pilumnus,species
main,MAI,2010,2013,12,20.76226207,-155.9797715,2013_MAI_01_B,MAI_228,1,Soliella_flava,Xanthidae,Soliella,species
main,MAI,2010,2013,12,20.76226207,-155.9797715,2013_MAI_01_C,MAI-269,2,Catoptrus_inaequalis,Portunidae,Catoptrus,species
main,MAI,2010,2013,12,20.76226207,-155.9797715,2013_MAI_01_C,MAI_267,6,Chlorodiella_sp2,Xanthidae,Chlorodiella,morphospecies
main,MAI,2010,2013,12,20.76226207,-155.9797715,2013_MAI_01_C,MAI_263,1,Daldorfia_dimorpha,Parthenopidae,Daldorfia,species
main,MAI,2010,2013,12,20.76226207,-155.9797715,2013_MAI_01_C,MAI-271,2,Dynomene_hispida,Dynomenidae,Dynomene,species
main,MAI,2010,2013,12,20.76226207,-155.9797715,2013_MAI_01_C,MAI-256,1,Exopalicus_maculatus,Palicidae,Exopalicus,species
main,MAI,2010,2013,12,20.76226207,-155.9797715,2013_MAI_01_C,MAI-262,1,Lybia_edmondsoni,Xanthidae,Lybia,species
main,MAI,2010,2013,12,20.76226207,-155.9797715,2013_MAI_01_C,MAI-270,1,Medaeus_ornatus,Xanthidae,Medaeus,species
main,MAI,2010,2013,12,20.76226207,-155.9797715,2013_MAI_01_C,MAI-261,1,Perinia_tumida,Epialtidae,Perinia,species
main,MAI,2010,2013,12,20.76226207,-155.9797715,2013_MAI_01_C,MAI-268,1,Pilumnus_nuttingi,Pilumnidae,Pilumnus,species
main,MAI,2010,2013,12,20.76226207,-155.9797715,2013_MAI_01_C,MAI_281,1,Zosimus_actaeoides,Xanthidae,Zosimus,species
main,MAI,2010,2013,12,20.76226207,-155.9797715,2013_MAI_01_C,MAI_255,2,Schizophroida_hilensis,Majidae,Schizophroida,species
main,OAH,2010,2013,15,21.41212947,-157.7097973,2013_OAH_12_A,OAH_447,2,Selwynia_sp502,Aphanodactylidae,Selwynia,morphospecies
main,OAH,2010,2013,15,21.41212947,-157.7097973,2013_OAH_12_A,OAH-445,1,Catoptrus_inaequalis,Portunidae,Catoptrus,species
main,OAH,2010,2013,15,21.41212947,-157.7097973,2013_OAH_12_A,OAH-437,6,Chlorodiella_laevissima,Xanthidae,Chlorodiella,species
main,OAH,2010,2013,15,21.41212947,-157.7097973,2013_OAH_12_A,OAH-438,2,Chlorodiella_laevissima,Xanthidae,Chlorodiella,species
main,OAH,2010,2013,15,21.41212947,-157.7097973,2013_OAH_12_A,OAH-439,2,Chlorodiella_laevissima,Xanthidae,Chlorodiella,species
main,OAH,2010,2013,15,21.41212947,-157.7097973,2013_OAH_12_A,OAH_444,1,Cryptodromiopsis_tridens,Dromiidae,Cryptodromiopsis,species
main,OAH,2010,2013,15,21.41212947,-157.7097973,2013_OAH_12_A,OAH_443,1,Dynomene_hispida,Dynomenidae,Dynomene,species
main,OAH,2010,2013,15,21.41212947,-157.7097973,2013_OAH_12_A,OAH-455,1,Liomera_crucifera,Xanthidae,Liomera,species
main,OAH,2010,2013,15,21.41212947,-157.7097973,2013_OAH_12_A,OAH-457,6,Percnon_abbreviatum,Percnidae,Percnon,species
main,OAH,2010,2013,15,21.41212947,-157.7097973,2013_OAH_12_A,OAH-458,1,Percnon_abbreviatum,Percnidae,Percnon,species
main,OAH,2010,2013,15,21.41212947,-157.7097973,2013_OAH_12_A,OAH-442,1,Perinia_tumida,Epialtidae,Perinia,species
main,OAH,2010,2013,15,21.41212947,-157.7097973,2013_OAH_12_A,OAH-446,1,Pseudoliomera_variolosa,Xanthidae,Pseudoliomera,species
main,OAH,2010,2013,15,21.41212947,-157.7097973,2013_OAH_12_A,OAH-456,3,Thalamitoides_quadridens,Portunidae,Thalamitoides,species
main,OAH,2010,2013,15,21.41212947,-157.7097973,2013_OAH_12_A,OAH-440,1,Xanthias_latifrons,Xanthidae,Xanthias,species
main,OAH,2010,2013,15,21.41212947,-157.7097973,2013_OAH_12_B,OAH-389,8,Chlorodiella_laevissima,Xanthidae,Chlorodiella,species
main,OAH,2010,2013,15,21.41212947,-157.7097973,2013_OAH_12_B,OAH-390,11,Chlorodiella_laevissima,Xanthidae,Chlorodiella,species
main,OAH,2010,2013,15,21.41212947,-157.7097973,2013_OAH_12_B,OAH-383,1,Daldorfia_dimorpha,Parthenopidae,Daldorfia,species
main,OAH,2010,2013,15,21.41212947,-157.7097973,2013_OAH_12_B,OAH_382,2,Dynomene_hispida,Dynomenidae,Dynomene,species
main,OAH,2010,2013,15,21.41212947,-157.7097973,2013_OAH_12_B,OAH-377,2,Epiactaea_nodulosa,Xanthidae,Epiactaea,species
main,OAH,2010,2013,15,21.41212947,-157.7097973,2013_OAH_12_B,OAH-386,1,Exopalicus_maculatus,Palicidae,Exopalicus,species
main,OAH,2010,2013,15,21.41212947,-157.7097973,2013_OAH_12_B,OAH_391,1,Olenothus_sp904,Xanthidae,Olenothus,species
main,OAH,2010,2013,15,21.41212947,-157.7097973,2013_OAH_12_B,OAH-387,3,Percnon_abbreviatum,Percnidae,Percnon,species
main,OAH,2010,2013,15,21.41212947,-157.7097973,2013_OAH_12_B,OAH-381,1,Perinia_tumida,Epialtidae,Perinia,species
main,OAH,2010,2013,15,21.41212947,-157.7097973,2013_OAH_12_B,OAH_384,3,Pilumnus_acutifron,Pilumnidae,Pilumnus,species
main,OAH,2010,2013,15,21.41212947,-157.7097973,2013_OAH_12_B,OAH_385,2,Pilumnus_nuttingi,Pilumnidae,Pilumnus,species
main,OAH,2010,2013,15,21.41212947,-157.7097973,2013_OAH_12_B,OAH-388,2,Schizophrys_aspera,Majidae,Schizophrys,species
main,OAH,2010,2013,15,21.41212947,-157.7097973,2013_OAH_12_B,OAH-378,1,Thalamitoides_quadridens,Portunidae,Thalamitoides,species
main,OAH,2010,2013,15,21.41212947,-157.7097973,2013_OAH_12_B,OAH-380,1,Tweedieia_laysani,Xanthidae,Tweedieia,species
main,OAH,2010,2013,15,21.41212947,-157.7097973,2013_OAH_12_B,OAH-379,1,Xanthias_latifrons,Xanthidae,Xanthias,species
main,OAH,2010,2013,15,21.41212947,-157.7097973,2013_OAH_12_C,OAH-504,3,Chlorodiella_laevissima,Xanthidae,Chlorodiella,species
main,OAH,2010,2013,15,21.41212947,-157.7097973,2013_OAH_12_C,OAH-505,2,Chlorodiella_laevissima,Xanthidae,Chlorodiella,species
main,OAH,2010,2013,15,21.41212947,-157.7097973,2013_OAH_12_C,OAH-506,1,Chlorodiella_laevissima,Xanthidae,Chlorodiella,species
main,OAH,2010,2013,15,21.41212947,-157.7097973,2013_OAH_12_C,OAH-507,1,Chlorodiella_laevissima,Xanthidae,Chlorodiella,species
main,OAH,2010,2013,15,21.41212947,-157.7097973,2013_OAH_12_C,OAH_500,1,Dynomene_hispida,Dynomenidae,Dynomene,species
